Parent Molecule,Name,InChIKey,Smiles,Drug Type,Administration_Routes,SideEffects,Oral,Parenteral,Topical,Phase,First Approval,Withdrawn Flag
CHEMBL2110657,OXMETIDINE,YTBDPHYVGACIPC-UHFFFAOYSA-N,Cc1[nH]cnc1CSCCNc1nc(=O)c(Cc2ccc3c(c2)OCO3)c[nH]1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL282614,ELTOPRAZINE,WVLHGCRWEHCIOT-UHFFFAOYSA-N,c1cc2c(c(N3CCNCC3)c1)OCCO2,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL31907,CETABEN,QXWKHSSBFQDQPR-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCNc1ccc(C(=O)O)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1368146,HALAZONE,XPDVQPODLRGWPL-UHFFFAOYSA-N,O=C(O)c1ccc(S(=O)(=O)N(Cl)Cl)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL283403,ENVIROXIME,IWKXBHQELWQLHF-CAPFRKAQSA-N,CC(C)S(=O)(=O)n1c(N)nc2ccc(/C(=N/O)c3ccccc3)cc21,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL280378,EPIROPRIM,NMARPFMJVCXSAV-UHFFFAOYSA-N,CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1-n1cccc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL337379,TIACRILAST,VHFPVEGFRVEDBK-SNAWJCMRSA-N,CSc1ccc2ncn(/C=C/C(=O)O)c(=O)c2c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL34431,CILOSTAMIDE,UIAYVIIHMORPSJ-UHFFFAOYSA-N,CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1742475,FLEZELASTINE,HQFSNUYUXXPVKL-UHFFFAOYSA-N,O=c1c2ccccc2c(Cc2ccc(F)cc2)nn1C1CCCN(CCc2ccccc2)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL490070,BENAXIBINE,HLDUHCYBUVVDOT-GZBOUJLJSA-N,O=C(O)c1ccc(NC2OC[C@@H](O)[C@H](O)[C@H]2O)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL396298,ELACRIDAR,OSFCMRGOZNQUSW-UHFFFAOYSA-N,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2220404,CLOPROSTENOL,VJGGHXVGBSZVMZ-YVKATYTESA-N,O=C(O)CCC/C=C\CC1C(O)CC(O)C1/C=C/C(O)COc1cccc(Cl)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL5569312,EVETIFATOR,IKPNRMYDOSNVAU-UHFFFAOYSA-N,O=C(COc1ccc(Cl)cc1)NC12CC(c3nnc([C@H]4C[C@@H](OC(F)(F)F)C4)o3)(C1)C2,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1242035,TOMEGLOVIR,OSQAKHSYTKBSPB-UHFFFAOYSA-N,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(NC(=O)C(C)(C)CO)cc3)cccc12,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL13178,PRAVADOLINE,MEUQWHZOUDZXHH-UHFFFAOYSA-N,COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3ccccc23)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1256351,FENCLONINE,NIGWMJHCCYYCSF-UHFFFAOYSA-N,NC(Cc1ccc(Cl)cc1)C(=O)O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1355596,BUNAMIDINE,FGGFIMIICGZCCJ-UHFFFAOYSA-N,CCCCCCOc1ccc(C(=N)N(CCCC)CCCC)c2ccccc12,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL94007,ETHACRIDINE,CIKWKGFPFXJVGW-UHFFFAOYSA-N,CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL312109,OXEPINAC,PYIHCGFQQSKYBO-UHFFFAOYSA-N,O=C(O)Cc1ccc2c(c1)OCc1ccccc1C2=O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL327122,METATEROL,LVISWIXSNZQRHA-UHFFFAOYSA-N,CC(C)NCC(O)c1cccc(O)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL418192,TOLAMOLOL,SKQDKFOTIPJUSV-UHFFFAOYSA-N,Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL273386,"2,4-DINITROPHENOL",UFBJCMHMOXMLKC-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL32778,TRIMEDOXIME,LJYGXPCCGGSATE-UHFFFAOYSA-P,O/N=C/c1cc[n+](CCC[n+]2ccc(/C=N/O)cc2)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL549473,DIPYRITHIONE,,[O-][n+]1ccccc1SSc1cccc[n+]1[O-],1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1984344,CHLORAZANIL,YRZQHIVOIFJEEE-UHFFFAOYSA-N,Nc1ncnc(Nc2ccc(Cl)cc2)n1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL225164,CLOXYQUIN,CTQMJYWDVABFRZ-UHFFFAOYSA-N,Oc1ccc(Cl)c2cccnc12,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL127810,MEPRYLCAINE,VXJABHHJLXLNMP-UHFFFAOYSA-N,CCCNC(C)(C)COC(=O)c1ccccc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL278488,ACIFRAN,DFDGRKNOFOJBAJ-UHFFFAOYSA-N,CC1(c2ccccc2)OC(C(=O)O)=CC1=O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2105089,GLISENTIDE,NSJYMFYVNWVGON-UHFFFAOYSA-N,COc1ccccc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCC2)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2107081,ROXOPERONE,YJPFLFAWBYRCEH-UHFFFAOYSA-N,CN1C(=O)CC2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2106852,METHALLIBURE,CGFFKDRVHZIQHL-UHFFFAOYSA-N,C=CC(C)NC(=S)NNC(=S)NC,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2104534,STYRAMATE,OCSOHUROTFFTFO-UHFFFAOYSA-N,NC(=O)OCC(O)c1ccccc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL298194,MUROCAINIDE,ZXISMUFCWBYFTO-UHFFFAOYSA-N,CNC(=O)Nc1c(OCCN2CCCCC2)c(OC)c2occc2c1OC,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL300555,SPIROXATRINE,JVGBTTIJPBFLTE-UHFFFAOYSA-N,O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL350384,BREMAZOCINE,ZDXGFIXMPOUDFF-UHFFFAOYSA-N,CCC12CCN(CC3(O)CC3)C(Cc3ccc(O)cc31)C2(C)C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL278570,SULUKAST,YPHOSUPSOWQQCB-AFOLHBCXSA-N,CCCCCCCCC/C=C\C=C\[C@@H](SCCC(=O)O)[C@@H](O)c1cccc(-c2nnn[nH]2)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1697787,DEXAMETHASONE ACEFURATE,DDIWRLSEGOVQQD-BJRLRHTOSA-N,CC(=O)OCC(=O)[C@@]1(OC(=O)c2ccco2)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL20679,ECLANAMINE,YCRFSKUCDBJWLX-UHFFFAOYSA-N,CCC(=O)N(c1ccc(Cl)c(Cl)c1)C1CCCC1N(C)C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1193886,ERSENTILIDE,QZWUQVSQIFFFKY-IBGZPJMESA-N,CS(=O)(=O)Nc1ccc(OC[C@@H](O)CNCCOc2ccc(-n3ccnc3)cc2)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1234521,TIAMULIN,UURAUHCOJAIIRQ-QGLSALSOSA-N,C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2104164,CAROXAZONE,KYCBWEZLKCTALM-UHFFFAOYSA-N,NC(=O)CN1Cc2ccccc2OC1=O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL114586,SEPIMOSTAT,QMRJOIUGPCVZPH-UHFFFAOYSA-N,N=C(N)c1ccc2cc(OC(=O)c3ccc(NC4=NCCN4)cc3)ccc2c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2023705,ADICILLIN,MIFYHUACUWQUKT-GPUHXXMPSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)CCC[C@@H](N)C(=O)O)C(=O)N2[C@H]1C(=O)O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1394319,BROQUINALDOL,BNACJQWJZKPAPV-UHFFFAOYSA-N,Cc1ccc2c(Br)cc(Br)c(O)c2n1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL131428,ALVAMELINE,RNMOMKCRCIRYCZ-UHFFFAOYSA-N,CCn1nnc(C2=CCCN(C)C2)n1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL197,DEXVERAPAMIL,SGTNSNPWRIOYBX-HHHXNRCGSA-N,COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL267719,ALLOBARBITAL,FDQGNLOWMMVRQL-UHFFFAOYSA-N,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL35337,AMFONELIC ACID,WHHHJDGNBVQNAU-UHFFFAOYSA-N,CCn1cc(C(=O)O)c(=O)c2ccc(Cc3ccccc3)nc21,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1315136,TIBROFAN,ZLWLKVQCHZSSEL-UHFFFAOYSA-N,O=C(Nc1ccc(Br)cc1)c1cc(Br)c(Br)s1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1906626,PHOXIM,ATROHALUCMTWTB-WYMLVPIESA-N,CCOP(=S)(OCC)O/N=C(\C#N)c1ccccc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL380230,ARTEFLENE,LRTRTVPZZJAADL-DAHZFVMQSA-N,C[C@@H]1C(=O)C[C@H]2C[C@@H]1OO[C@@]2(C)/C=C\c1ccc(C(F)(F)F)cc1C(F)(F)F,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL290624,CHLORACYZINE,ZZKWNLZUYAGVOT-UHFFFAOYSA-N,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL6378,ZIDAPAMIDE,BHUKYXOYJMLRAK-UHFFFAOYSA-N,CC1c2ccccc2CN1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL433041,EPTASTIGMINE,RRGMXBQMCUKRLH-CTNGQTDRSA-N,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL269787,ECOPLADIB,FMMCHWHNSUBYAV-UHFFFAOYSA-N,O=C(O)c1ccc(OCCc2c(CCNS(=O)(=O)Cc3ccc(Cl)c(Cl)c3)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL12131,CLOSANTEL,JMPFSEBWVLAJKM-UHFFFAOYSA-N,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1442660,BUTINOLINE,LWPXJPFOEPMIRG-UHFFFAOYSA-N,OC(C#CCN1CCCC1)(c1ccccc1)c1ccccc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL51620,PIRIQUALONE,MYGZNGAHFWOCLI-BUHFOSPRSA-N,Cc1ccccc1-n1c(/C=C/c2ccccn2)nc2ccccc2c1=O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL347695,IMILOXAN,UXABARREKCJULM-UHFFFAOYSA-N,CCn1ccnc1CC1COc2ccccc2O1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1159715,COLTEROL,PHSMOUBHYUFTDM-UHFFFAOYSA-N,CC(C)(C)NCC(O)c1ccc(O)c(O)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1742403,ALINASTINE,NPWTVYBPSXCRPM-UHFFFAOYSA-N,CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C)cc3)CC2)nc2ccccc21,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2059073,SULISOBENZONE,CXVGEDCSTKKODG-UHFFFAOYSA-N,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL8759,EGLUMETAD,VTAARTQTOOYTES-RGDLXGNYSA-N,N[C@@]1(C(=O)O)CC[C@H]2[C@H](C(=O)O)[C@H]21,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL554474,TEMAROTENE,MUJQTAMVZYFLCR-BMRADRMJSA-N,C/C(=C\c1ccccc1)c1ccc2c(c1)C(C)(C)CCC2(C)C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2105261,PLOMESTANE,JKPDEYAOCSQBSZ-OEUJLIAZSA-N,C#CC[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2105019,LIFIBROL,LNXBEIZREVRNTF-UHFFFAOYSA-N,CC(C)(C)c1ccc(CCC(O)COc2ccc(C(=O)O)cc2)cc1,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL338667,DIPERODON,YUGZHQHSNYIFLG-UHFFFAOYSA-N,O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1515447,HOMOCHLORCYCLIZINE,WEUCDJCFJHYFRL-UHFFFAOYSA-N,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2105115,GUAIMESAL,PSVDIHULUCLEJE-UHFFFAOYSA-N,COc1ccccc1OC1(C)OC(=O)c2ccccc2O1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2106888,PIROZADIL,DIIBXMIIOQXTHW-UHFFFAOYSA-N,COc1cc(C(=O)OCc2cccc(COC(=O)c3cc(OC)c(OC)c(OC)c3)n2)cc(OC)c1OC,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2218871,TRETINOIN TOCOFERIL,RIQIJXOWVAHQES-BUXFCOQUSA-N,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Oc2c(C)c(C)c3c(c2C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O3)C(C)(C)CCC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2105413,TEPIRINDOLE,ZRCUMOBNOPSLKM-UHFFFAOYSA-N,CCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2107094,PARSALMIDE,DXHYQIJBUNRPJT-UHFFFAOYSA-N,C#CCOc1ccc(N)cc1C(=O)NCCCC,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL77131,CARBAZERAN,QJGVXJYGDBSPSJ-UHFFFAOYSA-N,CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1200528,CHROMIC CHLORIDE,,,9:Inorganic,,,0,1,0,4.0,1986.0,False
CHEMBL2107015,TINAZOLINE,JENBDJGHNIOHAJ-UHFFFAOYSA-N,c1ccc2c(SC3=NCCN3)c[nH]c2c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2105300,REPIRINAST,NFQIAEMCQGTTIR-UHFFFAOYSA-N,Cc1ccc2c([nH]c(=O)c3c(=O)cc(C(=O)OCCC(C)C)oc32)c1C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2107197,RILMAZAFONE,KYHFRCPLIGODFH-UHFFFAOYSA-N,CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1329029,TETROQUINONE,DGQOCLATAPFASR-UHFFFAOYSA-N,O=C1C(O)=C(O)C(=O)C(O)=C1O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2104878,METIPIROX,QVWDCUMRWIBGJX-UHFFFAOYSA-N,Cc1cc(C)n(O)c(=O)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL15511,ENROFLOXACIN,SPFYMRJSYKOXGV-UHFFFAOYSA-N,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL506678,SITOGLUSIDE,NPJICTMALKLTFW-OFUAXYCQSA-N,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL364447,DISERMOLIDE,AADVCYNFEREWOS-OBRABYBLSA-N,C=C/C=C\[C@H](C)[C@H](OC(N)=O)[C@@H](C)[C@H](O)[C@@H](C)C/C(C)=C\[C@H](C)[C@@H](O)[C@@H](C)/C=C\[C@@H](O)C[C@@H]1OC(=O)[C@H](C)[C@@H](O)[C@H]1C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1231052,ARSENIC,RBFQJDQYXXHULB-UHFFFAOYSA-N,[AsH3],9:Inorganic,,,0,0,0,2.0,,False
CHEMBL1977129,OCTABENZONE,QUAMTGJKVDWJEQ-UHFFFAOYSA-N,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL12213,KETOTREXATE,KCPBTDJBDDCNQE-KZUDCZAMSA-N,CN1c2c([nH]c(N)nc2=O)NCC1CCNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL269446,TRECETILIDE,RPQUKWBLAHJOPX-FQEVSTJZSA-N,CCN(CCCCCC(C)(C)F)CCC[C@H](O)c1ccc(NS(C)(=O)=O)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2106789,NANAFROCIN,ZCJHPTKRISJQTN-JGVFFNPUSA-N,C[C@@H]1O[C@@H](CC(=O)O)CC2=C1C(=O)c1c(O)cccc1C2=O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL4447181,LONDAMOCITINIB,JNUZADQZHYFJGW-JOCHJYFZSA-N,COC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3F)c[nH]c12)N1CCN(C)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL442174,APADOLINE,KXMAIWXPZGQNCR-QGZVFWFLSA-N,CCCNC(=O)c1ccc2c(c1)N([C@H](C)CN1CCCC1)c1ccccc1S2,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2104807,NEQUINATE,NNOPDLNHPOLRRE-UHFFFAOYSA-N,CCCCc1cc2c(=O)c(C(=O)OC)c[nH]c2cc1OCc1ccccc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2107804,BEMESETRON,MNJNPLVXBISNSX-PBWFPOADSA-N,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1cc(Cl)cc(Cl)c1)C2,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL46874,PINAFIDE,GBOQUHPYCRYKGV-UHFFFAOYSA-N,O=C1c2cccc3cc([N+](=O)[O-])cc(c23)C(=O)N1CCN1CCCC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1328919,CLOROPHENE,NCKMMSIFQUPKCK-UHFFFAOYSA-N,Oc1ccc(Cl)cc1Cc1ccccc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2105014,LEVOPROPYLHEXEDRINE,JCRIVQIOJSSCQD-VIFPVBQESA-N,CN[C@@H](C)CC1CCCCC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1717401,TRIFLUOMEPRAZINE,ILBBYVOOXMPNTM-UHFFFAOYSA-N,CC(CN(C)C)CN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1410814,TILIQUINOL,RPVGLMKJGQMQSN-UHFFFAOYSA-N,Cc1ccc(O)c2ncccc12,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2105319,OXODIPINE,MSOAVHHAZCMHDI-UHFFFAOYSA-N,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc2c1OCO2,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2106330,IGANIDIPINE,QBTSPDQKRVMTRU-UHFFFAOYSA-N,C=CCN1CCN(CC(C)(C)COC(=O)C2=C(C)NC(C)=C(C(=O)OC)C2c2cccc([N+](=O)[O-])c2)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1536675,DIFTALONE,CXSJGNHRBWJXEA-UHFFFAOYSA-N,O=C1c2ccccc2CN2C(=O)c3ccccc3CN12,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1483796,SPICLOMAZINE,CFOYBMUYCBSDAL-UHFFFAOYSA-N,O=C1CSC2(CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)N1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL75838,MILACEMIDE,GJNNXIYZWIZFRH-UHFFFAOYSA-N,CCCCCNCC(N)=O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2110892,BIETAMIVERINE,JGTJANXYSNVLMQ-UHFFFAOYSA-N,CCN(CC)CCOC(=O)C(c1ccccc1)N1CCCCC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2110970,PROBICROMIL,WEQNUNAIQXHGHB-UHFFFAOYSA-N,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)oc12,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL84617,TREFENTANIL,RJSCINHYBGMIFT-UHFFFAOYSA-N,CCC(=O)N(c1ccccc1F)C1(c2ccccc2)CCN(CCn2nnn(CC)c2=O)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL36584,METOCHALCONE,HVAKUYCEWDPRCA-IZZDOVSWSA-N,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2OC)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL150764,BUFROLIN,BQVIONBNDNFCCP-UHFFFAOYSA-N,CCCCc1cc2c(=O)cc(C(=O)O)[nH]c2c2c(=O)cc(C(=O)O)[nH]c12,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL590754,FILAMINAST,STTRYQAGHGJXJJ-LICLKQGHSA-N,COc1ccc(/C(C)=N/OC(N)=O)cc1OC1CCCC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL371197,TRIDOLGOSIR,FXUAIOOAOAVCGD-WCTZXXKLSA-N,O[C@H]1[C@H]2[C@H](O)CCCN2C[C@H]1O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2110851,DROXACIN,IIRVYWCKYUQJCL-UHFFFAOYSA-N,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)CCO3,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL108111,LAMIFIBAN,FPKOGTAFKSLZLD-FQEVSTJZSA-N,N=C(N)c1ccc(C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC(OCC(=O)O)CC2)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1165268,IODIPAMIDE,FFINMCNLQNTKLU-UHFFFAOYSA-N,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,1:Synthetic Small Molecule,,,0,1,1,4.0,1982.0,False
CHEMBL152371,PAFENOLOL,PKWZWSXSCKVUJB-UHFFFAOYSA-N,CC(C)NCC(O)COc1ccc(CCNC(=O)NC(C)C)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL285517,PHENERIDINE,IUNKCJPURQMGKG-UHFFFAOYSA-N,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccccc2)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2106253,DIFETEROL,OEHKWMHRFWWMQK-UHFFFAOYSA-N,CC(C(O)c1ccccc1)N(C)CCOC(c1ccccc1)c1ccccc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1474900,OLPRINONE,JPAWFIIYTJQOKW-UHFFFAOYSA-N,Cc1[nH]c(=O)c(C#N)cc1-c1ccc2nccn2c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL82663,SIBENADET,DBCKRBGYGMVSTI-UHFFFAOYSA-N,O=S(=O)(CCCOCCc1ccccc1)CCNCCc1ccc(O)c2nc(O)sc12,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
